Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/02_q_m,3,4,Q448271,Canada,"['stage actor', 'film actor', 'television actor']"
/m/01l7qw,3,4,Q298838,Scotland,"['actor', 'comedian', 'banjoist', 'stand-up comedian', 'film actor', 'screenwriter', 'stage actor', 'singer', 'composer', 'guitarist', 'television actor']"
/m/015d2r,3,4,Q437944,Republic of Ireland,"['actor', 'film actor', 'television actor']"
/m/02w01x5,3,4,Q101884,Germany,"['stage actor', 'film actor']"
/m/0ckq6w,3,4,Q361461,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/05q1gn,3,4,Q737607,New Zealand,"['actor', 'film actor']"
/m/0k0q45,3,4,Q8062495,United Kingdom,"['actor', 'film actor']"
/m/07hynv,3,4,Q462314,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/03bvgc,3,4,Q1233590,United Kingdom,"['film producer', 'stage actor', 'film actor', 'television actor', 'actor']"
/m/0c_gcr,3,4,Q45647,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0fh1qn,3,4,Q439588,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/05b31qx,3,4,Q1411670,Egypt,"['stage actor', 'film actor', 'actor']"
/m/027y1zx,3,4,Q4165430,Egypt,"['actor', 'film director', 'television actor']"
/m/02w6kh9,3,4,Q3568711,United Kingdom,"['stage actor', 'film actor']"
/m/04vf83,3,4,Q1234706,United Kingdom,"['television actor', 'stage actor', 'film actor']"
/m/04_51c,3,4,Q440926,United Kingdom,"['stage actor', 'film actor', 'actor']"
/m/04jbs64,3,4,Q1676929,Poland,"['actor', 'singer', 'musician', 'stage actor', 'film actor', 'television actor']"
/m/05nd5p,3,4,Q512059,United Kingdom,"['actor', 'explorer', 'television actor']"
/m/07bfhp,3,4,Q735030,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/0mj1l,3,4,Q238671,United States of America,"['voice actor', 'film actor', 'television actor']"
/m/0gx_p,3,4,Q159778,United States of America,"['film actor', 'model', 'singer', 'voice actor', 'beauty pageant contestant', 'television actor', 'stage actor', 'film producer']"
/m/05cw7r,3,4,Q4497257,United States of America,"['actor', 'television actor']"
/m/030b93,3,4,Q232941,United States of America,"['film director', 'blogger', 'television actor', 'stage actor', 'film actor']"
/m/0m40r,3,4,Q230626,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/03n6nb,3,4,Q2095407,Australia,"['actor', 'film actor', 'television actor']"
/m/01201_,3,4,Q181786,United Kingdom,"['stage actor', 'film actor', 'screenwriter', 'television actor', 'actor']"
/m/0g476,3,4,Q14441,United States of America,"['actor', 'film actor', 'singer', 'voice actor', 'stage actor', 'television actor', 'choreographer', 'dancer', 'television presenter', 'recording artist']"
/m/01w8jm,3,4,Q466361,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/02v_6qy,3,4,Q457905,Australia,"['actor', 'stage actor', 'film actor']"
/m/02qjygb,3,4,Q2373778,United Kingdom,"['actor', 'television actor']"
/m/0h2fc_,3,4,Q15463577,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/064mvm3,3,4,Q7129208,United States of America,"['screenwriter', 'actor', 'film actor']"
/m/06kzzm,3,4,Q896953,United States of America,"['military officer', 'stage actor', 'film actor', 'television actor', 'writer']"
/m/06lkjp,3,4,Q458290,United Kingdom,"['television actor', 'film actor']"
/m/027t6z1,3,4,Q272545,Sweden,['film actor']
/m/0d8vk,3,4,Q468811,United Kingdom,"['stage actor', 'film actor']"
/m/07q83_,3,4,Q3171085,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/0bmh2xj,3,4,Q6291038,Australia,"['actor', 'film actor', 'television actor']"
/m/01tj5w,3,4,Q76943,Germany,"['actor', 'film actor', 'stage actor', 'voice actor']"
/m/0dgrhz5,3,4,Q6779921,United Kingdom,"['actor', 'film actor']"
/m/06t0c5,3,4,Q77342,Germany,"['actor', 'autobiographer', 'writer', 'film actor', 'television actor']"
/m/0bh9gnm,3,4,,,
/m/0cmb_vb,3,4,Q5498555,United Kingdom,"['actor', 'television actor']"
/m/04yptr,3,4,Q462335,United Kingdom,"['film actor', 'television actor']"
/m/01pcql,3,4,Q234883,United Kingdom,"['stage actor', 'film actor', 'actor', 'dancer']"
/m/043mbjt,3,4,Q3181847,United Kingdom,"['actor', 'stage actor', 'aircraft pilot', 'television actor', 'film actor']"
/m/08_rjc,3,4,Q382197,Slovenia,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/0f3l5m,3,4,Q871231,United Kingdom,"['stage actor', 'film actor']"
/m/09v7ngg,3,4,Q1250868,United Kingdom,"['stage actor', 'film actor', 'journalist', 'television actor', 'audiobook narrator']"
/m/07k84c,3,4,Q1108465,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/02q_935,3,4,Q5546494,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/02kfm5,3,4,Q634574,Canada,"['film actor', 'television actor']"
/m/04cl1,3,4,Q196560,United States of America,"['actor', 'dub actor', 'television actor', 'film actor', 'voice actor', 'writer', 'screenwriter', 'film producer', 'television producer']"
/m/02trr_,3,4,Q465125,United Kingdom,"['stage actor', 'film actor', 'actor']"
/m/07b4s0,3,4,Q259434,United States of America,"['stage actor', 'television actor', 'film actor']"
/m/01_gty,3,4,Q1506941,United Kingdom,"['actor', 'writer', 'film actor', 'stage actor', 'television actor']"
/m/073g89,3,4,Q3173808,United Kingdom,"['actor', 'television actor', 'film actor', 'stage actor']"
/m/07s_tj,3,4,Q1391469,United Kingdom,"['actor', 'film actor']"
/m/04p2qf,3,4,Q367017,United Kingdom,"['actor', 'film actor', 'film director', 'screenwriter', 'film producer', 'television actor']"
/m/02l6dy,3,4,Q255268,United States of America,"['actor', 'model', 'television actor', 'film actor', 'stage actor']"
/m/038115,3,4,Q261193,Republic of Ireland,"['actor', 'model', 'film actor']"
/m/03n4z,3,4,Q762958,United Kingdom,"['comedian', 'singer', 'stage actor', 'film actor', 'television actor']"
/m/05hpws,3,4,Q441467,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/0bxj87q,3,4,Q7177693,Australia,"['actor', 'television actor']"
/m/0262zkg,3,4,Q7346701,United Kingdom,"['actor', 'television actor']"
/m/079drj,3,4,Q3898783,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0289v04,3,4,Q6555732,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/013t2l,3,4,Q925756,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/03fvqg,3,4,Q313046,United States of America,"['singer', 'military officer', 'beekeeper', 'stage actor', 'film actor', 'television actor', 'voice actor', 'actor', 'film producer']"
/m/01wxyx1,3,4,Q172035,Republic of Ireland,"['actor', 'character actor', 'film actor', 'stage actor', 'television actor']"
/m/0ksjjy,3,4,Q924821,United Kingdom,"['stage actor', 'film actor', 'actor', 'television actor']"
/m/0dw99y,3,4,Q973456,United States of America,"['actor', 'model', 'television actor', 'film actor']"
/m/0cspqw,3,4,Q457457,Spain,"['actor', 'film actor']"
/m/03rnz7,3,4,Q314954,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/033cj_,3,4,Q2852815,United Kingdom,"['actor', 'soldier', 'television actor']"
/m/01x72k,3,4,Q40228,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/05myc_k,3,4,Q7563070,United Kingdom,['actor']
/m/07t2tm,3,4,Q923485,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/01n_q5p,3,4,Q722793,United Kingdom,"['actor', 'singer']"
/m/074r2y,3,4,Q89554,Austria,"['film producer', 'model', 'film actor']"
/m/0847t1,3,4,Q592869,Australia,"['film actor', 'television actor', 'film director']"
/m/05zr3xm,3,4,Q7934430,United Kingdom,"['actor', 'film actor']"
/m/01t2sk,3,4,Q202475,United States of America,"['actor', 'film actor', 'television actor', 'model']"
/m/05q6zs,3,4,Q5548249,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/02gylv,3,4,Q272944,United States of America,"['actor', 'film actor', 'film director', 'television actor', 'model', 'beauty pageant contestant', 'voice actor', 'manufacturer']"
/m/0263jvj,3,4,Q925680,New Zealand,"['actor', 'film actor']"
/m/01fn_2,3,4,Q228928,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor']"
/m/0fcc2q,3,4,Q519904,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/05q78p,3,4,Q3575460,Pakistan,"['actor', 'television actor']"
/m/02qtr4d,3,4,Q7914292,United Kingdom,"['actor', 'film actor']"
/m/026lhy0,3,4,Q1607113,United Kingdom,"['stage actor', 'film actor']"
/m/07khz75,3,4,Q7815122,Australia,['actor']
/m/02qyp1n,3,4,Q215582,Germany,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/01q6zh,3,4,Q2332384,United Kingdom,"['television actor', 'actor', 'singer', 'film actor', 'stage actor', 'factory worker', 'teacher', 'comedian']"
/m/08996y,3,4,Q372947,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/03mh0b,3,4,Q508329,United Kingdom,"['stage actor', 'film actor', 'novelist', 'writer']"
/m/0dk2gr,3,4,Q563636,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/020c55,3,4,Q156586,United Kingdom,"['actor', 'film actor']"
/m/012j9q,3,4,Q182057,Hungary,"['actor', 'screenwriter', 'film actor']"
/m/0fr15f,3,4,Q3518917,United Kingdom,"['actor', 'karateka']"
/m/02htfz,3,4,Q232840,United Kingdom,"['actor', 'singer', 'film actor', 'stage actor']"
/m/0cl2fr,3,4,Q6259399,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/04xbhp,3,4,Q79044,United States of America,"['actor', 'stage actor', 'film actor']"
/m/018qn8,3,4,Q236394,United States of America,"['stage actor', 'film actor', 'television actor']"
/m/03khbz,3,4,Q1265420,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/0263m22,3,4,Q3296162,United Kingdom,"['stage actor', 'film actor']"
/m/093hly,3,4,Q1287512,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/03h623f,3,4,Q3200960,United Kingdom,"['actor', 'television actor']"
/m/018v_q,3,4,Q230011,United States of America,"['actor', 'character actor', 'television actor', 'stage actor', 'film actor']"
/m/016gj9,3,4,Q237778,United Kingdom,"['actor', 'stage actor', 'film actor']"
/m/015gx1,3,4,Q366910,United Kingdom,"['stage actor', 'film actor', 'writer', 'composer', 'singer', 'television actor', 'actor']"
/m/02pgnn_,3,4,Q254274,Egypt,"['actor', 'screenwriter', 'television actor', 'writer']"
/m/02psd2d,3,4,Q740202,United Kingdom,"['film director', 'screenwriter', 'opera singer', 'stage actor', 'film actor', 'television actor']"
/m/015dlv,3,4,Q374045,Lithuania,"['actor', 'film actor', 'film director', 'stage actor']"
/m/0bvs9n,3,4,Q2012810,United Kingdom,"['actor', 'film actor']"
/m/03v1sp,3,4,Q363691,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/0781fc,3,4,Q3324210,Australia,"['actor', 'film actor', 'singer', 'television actor']"
/m/03d2_v7,3,4,Q5558680,United Kingdom,"['stage actor', 'film actor']"
/m/0499t3,3,4,Q1750774,United Kingdom,"['television actor', 'film actor', 'stage actor', 'theatrical director', 'actor', 'director']"
/m/0gc1dyc,3,4,Q16611036,Australia,"['actor', 'film actor', 'film producer']"
/m/0294fd,3,4,Q294975,Australia,"['actor', 'stage actor', 'film actor']"
/m/09rvgz1,3,4,Q7615350,Australia,"['actor', 'film director', 'writer', 'film actor', 'television actor']"
/m/03qpwl,3,4,Q5962726,United Kingdom,"['actor', 'television actor']"
/m/025z0fl,3,4,Q1551529,Armenia,['actor']
/m/049t4g,3,4,Q499097,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/02mkjr,3,4,Q310637,Sweden,"['actor', 'film director', 'film actor', 'screenwriter', 'television actor']"
/m/0cbmt0,3,4,Q1357189,United Kingdom,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/0184jc,3,4,Q223745,Australia,"['actor', 'stage actor', 'film actor', 'musician', 'television actor']"
/m/03rp12,3,4,Q376981,United Kingdom,"['stage actor', 'film actor', 'television actor']"
/m/0c057h,3,4,Q5044363,United Kingdom,"['actor', 'film actor']"
/m/0bvd6v5,3,4,Q55762461,,['actor']
/m/061153,3,4,Q3469977,United Kingdom,"['singer', 'stage actor', 'film actor', 'actor']"
/m/064l6hd,3,4,Q5261952,United Kingdom,['actor']
/m/05kp08,3,4,Q949337,United States of America,"['actor', 'film actor', 'television actor', 'voice actor', 'musician', 'film producer']"
/m/0333wf,3,4,Q334195,United States of America,"['actor', 'film actor', 'television actor', 'film producer']"
/m/05nyj9c,3,4,Q27922509,United Kingdom,"['actor', 'television actor']"
/m/0812r,3,4,Q129429,United Kingdom,"['film actor', 'stage actor', 'actor']"
/m/06my04,3,4,Q676629,United Kingdom,"['actor', 'philatelist', 'film actor', 'television actor']"
/m/0271cm0,3,4,Q1319653,United States of America,"['stage actor', 'television actor', 'film actor']"
/m/0ht9x,3,4,Q223988,United Kingdom,"['voice actor', 'stage actor', 'film actor', 'television actor']"
/m/01xq7p,3,4,Q1377608,United Kingdom,"['dub actor', 'stage actor', 'film actor', 'film producer', 'television actor']"
/m/0lf9j,3,4,Q2165643,United Kingdom,"['actor', 'stage actor', 'television actor']"
/m/04gq7vn,3,4,Q5233538,New Zealand,"['actor', 'television actor']"
/m/026q71b,3,4,Q7790555,India,"['actor', 'television actor']"
/m/0f_wwf,3,4,Q15487822,United Kingdom,"['actor', 'dub actor', 'television actor']"
/m/0cfcb_,3,4,Q1670787,Australia,"['actor', 'conductor']"
/m/02k6rq,3,4,Q443961,United Kingdom,"['singer', 'stage actor', 'film actor', 'television actor']"
/m/08_438,3,4,Q1655608,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0809gxv,3,4,Q736672,United Kingdom,"['actor', 'film editor', 'film actor', 'television actor']"
/m/0346xp,3,4,Q72262,United States of America,"['actor', 'television actor', 'stage actor', 'film actor']"
/m/03crmd,3,4,Q235351,Australia,"['actor', 'stage actor', 'film actor']"
/m/08j3wq,3,4,Q1381935,United Kingdom,"['character actor', 'stage actor', 'film actor', 'television actor', 'actor']"
/m/074g0v,3,4,Q4799789,United Kingdom,"['comedian', 'actor', 'film actor', 'television actor']"
/m/03c5bz,3,4,Q231197,United States of America,"['actor', 'model', 'television actor', 'film actor', 'film producer']"
/m/02qfsj8,3,4,Q1967789,United Kingdom,"['actor', 'film actor']"
/m/07l_8f,3,4,Q1825857,United Kingdom,"['actor', 'film actor']"
/m/027pq1z,3,4,Q66418,Germany,"['actor', 'film actor']"
/m/0gdqnf,3,4,Q6170945,United Kingdom,"['actor', 'film actor']"
/m/02j9lm,3,4,Q181140,Australia,"['actor', 'film actor', 'film director']"
/m/05yyyz,3,4,Q5349381,United States of America,"['actor', 'television actor', 'stage actor']"
/m/0f7glr,3,4,Q1712232,United Kingdom,"['actor', 'film actor', 'stage actor']"
/m/0586lk,3,4,Q6200068,United Kingdom,"['actor', 'comedian', 'film actor', 'stage actor', 'television actor']"
/m/01vrnjt,3,4,Q5684618,United Kingdom,"['comedian', 'actor', 'dancer', 'television presenter', 'film actor', 'singer', 'television actor']"
/m/0bnp410,3,4,Q7087198,United Kingdom,"['actor', 'film actor']"
/m/0bwd6c,3,4,Q13360334,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/0c6bdl,3,4,Q7931660,Australia,"['actor', 'television actor']"
/m/05b3lc,3,4,Q302786,United States of America,"['actor', 'film producer', 'television actor', 'film actor']"
/m/06v3sh,3,4,Q68057,Germany,"['actor', 'film actor', 'television actor']"
/m/03slgw,3,4,Q1738852,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/06_xf8,3,4,Q447933,United Kingdom,"['actor', 'character actor', 'stage actor', 'film actor', 'television actor']"
/m/02wvxvl,3,4,Q4706518,United Kingdom,"['actor', 'television actor']"
/m/01388c,3,4,Q193102,United States of America,"['stage actor', 'film actor']"
/m/079qsz,3,4,Q3381355,United Kingdom,"['actor', 'film actor']"
/m/01tjc9,3,4,Q15527373,Republic of Ireland,"['actor', 'film actor', 'television actor']"
/m/04g81j,3,4,Q297071,United Kingdom,"['actor', 'film actor', 'ballet dancer', 'television actor']"
/m/0b39c3,3,4,Q3441799,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/027fty2,3,4,Q1927055,United Kingdom,"['actor', 'film actor', 'television actor']"
/m/09d8dm,3,4,Q6963012,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'songwriter']"
/m/075smyb,3,4,,,
/m/047nz1w,3,4,Q4682184,Australia,"['actor', 'film director', 'film actor', 'television actor']"
/m/05mxcl1,3,4,Q4119548,Egypt,['actor']
/m/0bwm5_n,3,4,Q3308158,New Zealand,"['actor', 'television actor']"
/m/01p8d9,3,4,Q580587,United States of America,"['television actor', 'film actor', 'actor', 'character actor', 'stage actor', 'voice actor']"
/m/09d2bq,3,4,Q2846715,United Kingdom,"['actor', 'film actor', 'stage actor', 'television actor']"
/m/0d_n28,3,4,Q2133840,United Kingdom,"['actor', 'television actor']"
/m/08dt95,3,4,Q469086,United Kingdom,"['actor', 'film actor']"
/m/024n3z,3,4,Q132430,New Zealand,"['actor', 'stage actor', 'film actor', 'television actor']"
/m/071wvh,1188,5,Q3765029,India,['comedian']
/m/09tqx3,845,5,Q1322453,India,"['film actor', 'film producer', 'film director', 'television presenter', 'television actor']"
/m/0dfjb8,679,5,Q3521977,India,"['film director', 'actor', 'screenwriter', 'film producer']"
