Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community,Wikidata_actor_id
Melvin Van Peebles,7,M,1932-08-21,/m/0x67,/m/01z0lb,5,Q822
John Quade,7,M,1938-04-01,,/m/07470p,5,Q1701482
Renée Estevez,7,F,1967-04-02,/m/042gtr,/m/0331rx,5,Q449965
Renée Zellweger,7,F,1969-04-25,/m/06rd7,/m/01c_zw,5,Q954
Maria Rohm,7,F,1945-08-13,,/m/07kl53,5,Q94167
Kiti Manver,7,F,1953-05-11,,/m/07yd8vw,5,Q449004
Pedro Armendáriz Jr.,7,M,1940-04-06,,/m/062635,5,Q1374499
Charles S. Dutton,7,M,1951-01-30,/m/0x67,/m/05w88j,5,Q407646
Tracie Thoms,7,F,1975-08-19,/m/0x67,/m/07_9zq,5,Q241160
Demi Moore,6,F,1962-11-11,,/m/019pm_,5,Q43044
Matt O'Leary,6,M,1987-07-06,,/m/0bf0b5,5,Q549308
Brad Heller,6,M,,,/m/0clffnj,5,Q4953989
Margaret Lee,6,F,1943-08-04,,/m/05f4_70,5,Q526943
Angela Bassett,6,F,1958-08-16,/m/0x67,/m/02jt1k,5,Q232120
François Berléand,6,M,1952-04-22,,/m/0krz32,5,Q576085
Bob Uecker,6,M,1935-01-26,,/m/02wrbv,5,Q888295
Evelyn Guerrero,6,F,1949-02-24,,/m/0g8hhx,5,Q5416335
Temuera Morrison,6,M,1960-12-26,/m/05748,/m/03mvkm,5,Q529851
Tim Blake Nelson,6,M,1964-05-11,/m/041rx,/m/0jdhp,5,Q515095
Meagan Good,6,F,1981-08-08,/m/0x67,/m/01xg_w,5,Q257286
Ron Livingston,6,M,1967-06-05,,/m/02bpxg,5,Q528126
Ty Burrell,6,M,1967-08-22,,/m/096lf_,5,Q248179
Greg Bryk,6,M,1972,/m/044038p,/m/04csf00,5,Q203730
Matthew Perry,6,M,1969-08-19,/m/0g8_vp,/m/01hxs4,5,Q171758
Paul Giamatti,6,M,1967-06-06,/m/033tf_,/m/0zcbl,5,Q208649
Bert Remsen,6,M,1925-02-25,,/m/02vp713,5,Q827443
Richard Bradford,6,M,1937-11-10,,/m/09jxw0,5,Q466409
Vanessa Ferlito,6,F,1980-12-28,/m/0xnvg,/m/030xc0,5,Q233724
Regina King,6,F,1971-01-15,/m/0x67,/m/05fmqq,5,Q234544
Zooey Deschanel,6,F,1980-01-17,/m/033tf_,/m/03rl84,5,Q191719
Cole Hauser,6,M,1975-03-22,/m/041rx,/m/0786bc,5,Q532180
Johnny Messner,6,M,1970-04-11,,/m/074bp3,5,Q718366
Raymond J. Barry,6,M,1939-03-14,,/m/07480_,5,Q30556018
Gerard McSorley,6,M,1950,,/m/09byc0,5,Q934930
Julia Montgomery,6,F,1960-07-02,,/m/06r3_n,5,Q6306585
Emma Roberts,6,F,1991-02-10,,/m/0517bc,5,Q228598
Theresa Randle,6,F,1964-12-27,/m/0x67,/m/06dhjm,5,Q524704
Ernie Hudson,6,M,1945-12-17,/m/0x67,/m/03fnyk,5,Q471018
Bronagh Gallagher,6,F,1972-11-28,,/m/07bg64,5,Q2926038
Edward Norton,6,M,1969-08-18,,/m/01515w,5,Q125904
Paula Jai Parker,6,F,1969-08-19,/m/0x67,/m/035sxy,5,Q299826
Marguerite Moreau,6,F,1977-04-25,,/m/03j_13,5,Q437135
Leonardo DiCaprio,6,M,1974-11-11,/m/09kr66,/m/0dvmd,5,Q11639
Tony Plana,6,M,1952-04-19,,/m/03np3w,5,Q544692
Brian Dennehy,6,M,1938-07-09,/m/033tf_,/m/0432cd,5,Q313545
Victoria Abril,6,F,1959-07-04,,/m/03vfjv,5,Q203138
Rex Linn,6,M,1956-11-13,,/m/09q298,5,Q463285
Rosa Maria Sardà,6,F,1941-07-30,/m/03ttfc,/m/0gh6sw,5,Q272435
Robert Prosky,6,M,1930-12-13,/m/02ctzb,/m/073c1q,5,Q1312282
Billy Zane,6,M,1966-02-24,/m/038723,/m/01vxxb,5,Q205435
Lisa Roberts Gillan,6,F,1965-01-01,,/m/08_75w,5,Q161072
Samantha Mathis,6,F,1970-05-12,,/m/05ry0p,5,Q237190
Judd Nelson,6,M,1959-11-28,/m/041rx,/m/022769,5,Q445302
Emily Mortimer,6,F,1971-12-01,,/m/03k545,5,Q230308
Cliff Curtis,6,M,1968-07-27,/m/02jvpv,/m/0497jm,5,Q359325
Joanna Miles,6,F,1940-03-06,,/m/0fnn9m,5,Q387830
Maria Doyle Kennedy,6,F,1964-09-25,,/m/025swxt,5,Q444616
Andrew Divoff,6,M,1955-07-02,/m/0g6ff,/m/05pqxk,5,Q465628
Larry the Cable Guy,6,M,1963-02-17,/m/07hwkr,/m/04gr35,5,Q331728
C-Murder,6,M,1971-03-09,,/m/01y9lq,5,Q913123
Tisha Campbell-Martin,6,F,1968-10-13,,/m/0404v5,5,Q264960
Mariel Hemingway,6,F,1961-11-22,,/m/02ldxr,5,Q234101
Steven Williams,6,M,1964-12-18,,/m/01zx8c,5,Q19644
DMX,6,M,1970-12-18,/m/0x67,/m/01vvzb1,5,Q223769
Silkk the Shocker,6,M,1975-06-18,/m/0x67,/m/01kpb3f,5,Q1304365
Carmen Electra,6,F,1972-04-20,,/m/01lbp,5,Q185122
Jaime King,6,F,1979-04-23,,/m/039gzc,5,Q233038
Albert Delpy,6,M,1941-09-13,,/m/0bdtm5k,5,Q1569147
Redman,5,M,1970-04-17,,/m/02xxsl,5,Q313138
Miguel A. Núñez Jr.,5,M,1964-08-11,,/m/07yt2n,5,Q1387358
Maribel Verdú,5,F,1970-10-02,,/m/04z2xc,5,Q235391
Lou Diamond Phillips,5,M,1962-02-17,/m/03295l,/m/031zkw,5,Q319725
Roy Jenson,4,M,1927-02-09,,/m/07x51l,5,Q913433
Mary McDonnell,4,F,1952-04-28,,/m/02js9p,5,Q117500
Adrienne-Joi Johnson,4,F,1963-09-03,/m/0x67,/m/0d26p8,5,Q677
Shelby Chong,4,F,1948-02-01,,/m/0520frs,5,Q7493357
LisaRaye McCoy,4,F,1966-09-23,/m/059_w,/m/08r449,5,Q724868
Sean McCann,4,M,1935-09-24,/m/044038p,/m/06w_1w,5,Q3476747
Kane Hodder,4,M,1955-04-08,,/m/033xr_,5,Q465134
Carmen Maura,4,F,1945-09-15,/m/03ttfc,/m/089m1l,5,Q234807
Sônia Braga,4,F,1950-06-08,,/m/05hssf,5,Q238993
Gil Bellows,4,M,1967-06-28,,/m/05sdxx,5,Q360313
Jeffrey DeMunn,4,M,1947-04-25,,/m/08rqf7,5,Q443343
Mykelti Williamson,4,M,1957-03-04,/m/016f5d,/m/04nzy1,5,Q741555
Damián Alcázar,4,M,1953-01-08,,/m/06407lx,5,Q5212621
Ariadna Gil,4,F,1969-01-23,,/m/02805gx,5,Q264754
Dallas Page,4,M,1956-04-05,,/m/03rrhc,5,Q382078
Joanne Whalley,4,F,1961-08-25,/m/02w7gg,/m/032hrn,5,Q164069
Rory Cochrane,4,M,1972-02-28,/m/07bch9,/m/034g2b,5,Q446227
Esai Morales,4,M,1962-10-01,/m/025rpb0,/m/0j436,5,Q7681188
Kim Wayans,4,F,1961-10-16,/m/0x67,/m/030g8s,5,Q456199
Rick Rossovich,4,M,1957-08-28,/m/0ffjqy,/m/06lqy8,5,Q1139727
Mark Polish,4,M,1970-10-30,,/m/0k4c8g,5,Q14087085
Jordi Mollà,4,M,1968-07-01,/m/07d_p8,/m/036jnj,5,Q939395
Dexter Fletcher,4,M,1966-01-31,,/m/03yb6y,5,Q388557
Frank Whaley,4,M,1963-07-20,,/m/07sjll,5,Q240774
Jennifer Blanc,4,F,1974-04-21,,/m/084q8f,5,Q1755685
Katt Williams,3,M,1973-09-02,/m/0x67,/m/08_3pz,5,Q557948
Colm Feore,3,M,1958-08-22,/m/033tf_,/m/030xr_,5,Q449679
Virginia Madsen,3,F,1961-09-11,/m/0268_k,/m/050zr4,5,Q229784
Denise Richards,3,F,1971-02-17,/m/0bfjm7,/m/0993r,5,Q206833
Michael Boatman,3,M,1964-10-25,/m/0x67,/m/09b8rs,5,Q940699
Vincent Spano,3,M,1962-10-18,,/m/0bw4ml,5,Q713572
Roland Manookian,3,M,1979-09-24,,/m/02x1wwm,5,Q7360336
Patrick Bergin,3,M,1951-02-04,,/m/074njz,5,Q705780
Julia Stiles,3,F,1981-03-28,,/m/02jtjz,5,Q210120
Christopher Reid,3,M,1964-04-05,,/m/049gj6z,5,Q5113123
Juliette Binoche,3,F,1964-03-09,/m/03ts0c,/m/0fbx6,5,Q106275
Ann Hearn,3,F,1953-06-27,,/m/0cj9hy6,5,Q2850389
Zoë Bell,3,F,1978-11-17,,/m/027mcf8,5,Q227123
Natasha Henstridge,3,F,1974-08-15,/m/044038p,/m/0346l4,5,Q230527
Bart the Bear,3,M,,,/m/09lzbv,5,Q809222
Coolio,3,M,1963-08-01,/m/0x67,/m/01vzx45,5,Q310357
Kristy Swanson,3,F,1969-12-19,/m/065b6q,/m/0337zp,5,Q238394
Cooper Huckabee,3,M,1951-05-08,,/m/047g717,5,Q2912708
Kadeem Hardison,3,M,1965-07-24,/m/0x67,/m/05l5z1,5,Q367469
Barry Pepper,3,M,1970-04-04,/m/044038p,/m/04m064,5,Q315604
Annette Bening,3,F,1958-05-29,,/m/028knk,5,Q190602
Valeria Golino,3,F,1966-10-22,/m/0bkbz,/m/06x4nd,5,Q230710
Nestor Carbonell,3,M,1967-12-01,,/m/026nsp_,5,Q225933
Danielle Harris,3,F,1977-06-01,/m/041rx,/m/02gylv,5,Q272944
Christina Cabot,3,F,1969-12-16,,/m/05yqrfd,5,Q2965857
Jack Conley,3,M,,,/m/03d0gd8,5,Q3157150
Sarah Ann Schultz,3,F,1976-06-21,,/m/0gbxgbs,5,
Leonor Watling,3,F,1975-07-28,,/m/0fnthz,5,Q235384
Ruth Gordon,3,F,1896-10-30,,/m/06g4l,5,Q127060
Jake Gyllenhaal,3,M,1980-12-19,/m/065b6q,/m/02js6_,5,Q2005
John Mitchum,3,M,1919-09-06,,/m/02z9n_w,5,Q474746
Thomas G. Waites,3,M,1955-01-08,,/m/0kry2z,5,Q2380339
Lisa Lampanelli,3,F,1961-07-19,/m/0xnvg,/m/01tlpz,5,Q1930275
Nancy Travis,3,F,1961-09-21,,/m/03388q,5,Q233042
Jenna Dewan,3,F,1980-12-03,,/m/0ck1l0,5,Q34217
DeRay Davis,3,M,,/m/0x67,/m/0btxhm,5,Q2002151
Trevor Morgan,3,M,1986-11-26,,/m/06zw8j,5,Q730074
Naveen Andrews,3,M,1969-01-17,/m/03vv99,/m/044mz_,5,Q208374
Neil Maskell,3,M,1976,,/m/05yvb92,5,Q16215920
Mare Winningham,3,F,1959-05-16,,/m/0739z6,5,Q235189
Brian Posehn,3,M,1966-07-06,/m/01qhm_,/m/01sfmyk,5,Q912938
Red Madrell,3,M,1987-06-18,,/m/03wht99,5,Q27096725
Guy Torry,3,M,1969-01-05,/m/0x67,/m/0fvy_7,5,Q2244897
Guillaume Gallienne,3,M,1972-02-08,,/m/0g8vq0,5,Q388744
Kierston Wareing,3,F,1978,,/m/04q96dx,5,Q275266
Robert Sean Leonard,3,M,1969-02-28,,/m/067b98,5,Q193160
Richard Linklater,3,M,1960-07-30,,/m/03dbds,5,Q40035
Joe Viterelli,3,M,1937-03-10,/m/0xnvg,/m/02h4_r,5,Q407592
Sarah Hyland,3,F,1990-11-24,,/m/0523pz4,5,Q233085
Craig Bierko,3,M,1964-08-18,/m/041rx,/m/073wmn,5,Q738952
Bow Wow,3,M,1987-03-09,,/m/01wbsdz,5,Q312173
Marissa Ribisi,3,F,1974-12-17,,/m/05qfq_,5,Q299790
Casey Siemaszko,3,M,1961-03-17,,/m/06nts3,5,Q1047259
Ambyr Childers,3,F,1988-07-18,,/m/0f7tct,5,Q4742029
Luke Askew,3,M,1932-03-26,,/m/026sv79,5,Q1568060
Uma Thurman,3,F,1970-04-29,/m/065b6q,/m/0kjrx,5,Q125017
Mercedes McNab,3,F,1980-03-14,,/m/059477,5,Q256112
Robbie Gee,3,M,1964-03-24,,/m/034jts,5,Q167774
Amy Brenneman,3,F,1964-06-22,,/m/0347xl,5,Q232520
Randy Couture,3,M,1963-06-22,,/m/04j41f,5,Q352733
Taraji P. Henson,3,F,1970-09-11,/m/0x67,/m/0blbxk,5,Q235511
Masi Oka,3,M,1974-12-27,/m/0cn68,/m/0fm_hd,5,Q309503
Roberts Blossom,3,M,1924-03-25,,/m/02pqbv,5,Q443592
Eddie Griffin,3,M,1968-07-15,/m/0x67,/m/03xxbn,5,Q441888
Rena Owen,3,F,1962-07-22,,/m/09y4tx,5,Q434301
Rubén Blades,3,M,1948-07-16,,/m/01mm7j9,5,Q474980
Kate Hudson,3,F,1979-04-19,/m/0g5y6,/m/01g23m,5,Q332428
Jason Priestley,3,M,1969-08-28,,/m/01gc7h,5,Q311769
Glenn Plummer,3,M,1961-08-18,/m/0x67,/m/08xxx9,5,Q594738
Don 'D.C.' Curry,3,M,1959,,/m/0cw38w,5,Q5292477
Thom Barry,3,M,1950-12-06,/m/0x67,/m/03cqxxc,5,Q1125651
Ed Lauter,3,M,1938-10-30,,/m/05p606,5,Q39972
Isaac Hayes,3,M,1942-08-20,/m/0x67,/m/0163r3,5,Q206439
Raekwon,3,M,1970-01-12,/m/0x67,/m/013w4h,5,Q320167
Noel Clarke,3,M,1975-12-06,,/m/062dsx,5,Q665139
Mia X,3,F,1970-01-09,,/m/01nx885,5,Q541059
Woodrow Parfrey,3,M,1922-10-05,,/m/08yznh,5,Q8033179
Kevin Zegers,3,M,1984-09-19,,/m/054gt9,5,Q311517
F. Murray Abraham,3,M,1939-10-24,/m/0xnvg,/m/016kb7,5,Q181936
Olivia Williams,3,F,1968-07-26,,/m/07b2lv,5,Q231163
Billy Murray,3,M,1941-10-06,/m/02w7gg,/m/02w66p,5,Q4913081
Rory Culkin,3,M,1989-07-21,/m/033tf_,/m/040bzr,5,Q431038
Charlie Murphy,3,M,1959-07-12,/m/0x67,/m/02x1hg,5,Q559074
Jefferson Mays,3,M,1965-06-08,,/m/025rwdv,5,Q6175538
Edward Furlong,3,M,1977-08-02,/m/09k5jvk,/m/02mylf,5,Q309631
Peter Outerbridge,3,M,1966-06-30,/m/044038p,/m/077ddb,5,Q82377
Taye Diggs,3,M,1971-01-02,/m/0x67,/m/048s0r,5,Q534006
Allan F. Nicholls,3,M,1945-04-08,,/m/064p3dt,5,Q15442268
Terry O'Quinn,3,M,1952-07-15,,/m/033w9g,5,Q271637
Franka Potente,3,F,1974-07-22,/m/013xrm,/m/02c23m,5,Q159758
Ally Sheedy,3,F,1962-06-13,/m/048z7l,/m/02f8lw,5,Q253513
Adrian Holmes,3,M,1974-03-31,,/m/03bzwmr,5,Q4685114
Thomas McCarthy,3,M,1966-01-30,/m/07hwkr,/m/0gpprt,5,Q514527
Paul Rodríguez,3,M,1955-01-19,/m/01g7zj,/m/0766nn,5,Q326939
Geneviève Bujold,3,F,1942-07-01,,/m/02gpbs,5,Q232845
Marie Pillet,3,F,1941-07-20,,/m/0bdtm5c,5,Q525916
Chelcie Ross,3,M,1942-06-20,,/m/07ct8h,5,Q5089830
Lucy Punch,3,F,1977-12-30,/m/02w7gg,/m/025__x2,5,Q261579
Robert Romanus,3,M,1956-07-17,,/m/070j6d,5,Q4347432
Mekhi Phifer,3,M,1974-12-29,/m/0x67,/m/055tnj,5,Q119676
F. Valentino Morales,3,M,1969-04-16,,/m/0jz4c_,5,Q509651
Matthew Davis,3,M,1978-05-08,,/m/077z_z,5,Q345032
Carmen Llywelyn,3,F,1973-08-16,,/m/026wy3l,5,Q2939610
Daniel Brühl,3,M,1978-06-16,,/m/06qv4y,5,Q58592
Nigel Hawthorne,3,M,1929-04-05,/m/02w7gg,/m/0n82d,5,Q708
Michael Murphy,3,M,1938-05-05,,/m/05xd_v,5,Q492789
Robert Townsend,3,M,1957-02-06,/m/0x67,/m/05w86g,5,Q2159005
Michael Beach,3,M,1963-10-30,/m/0x67,/m/06ylgw,5,Q1320615
Jerry Hardin,3,M,1929-11-20,,/m/07qsx2,5,Q2733992
Salvador Sánchez,3,M,,,/m/0bq9r4t,5,Q5939653
Angell Conwell,3,F,1983-08-02,/m/0x67,/m/0cj0pq,5,Q3616845
Tatyana Ali,3,F,1979-01-24,,/m/01knh9l,5,Q240541
Tito Larriva,3,M,,,/m/027wgtd,5,Q331461
Paul Schneider,3,M,1976-03-16,,/m/0dwmn3,5,Q1375823
Dakin Matthews,3,M,1943-11-07,,/m/08wd0f,5,Q1157743
Femi Oyeniran,3,M,,,/m/0282hw2,5,Q5442801
Francesco Quinn,3,M,1963-03-22,/m/033tf_,/m/0d1xhm,5,Q456966
Mary Elizabeth Mastrantonio,3,F,1958-11-17,/m/0xnvg,/m/01msrs,5,Q235205
Tony Cox,3,M,1958-03-31,/m/0x67,/m/073vx6,5,Q589797
Michael Rosenbaum,3,M,1972-07-11,/m/041rx,/m/0q1lp,5,Q311613
Candela Peña,3,F,1973-07-14,/m/03ttfc,/m/08gdjw,5,Q250382
Aries Spears,3,M,1975-04-03,/m/0x67,/m/05f1l7,5,Q660241
Lisa Gay Hamilton,3,F,1964-03-25,/m/0x67,/m/0306ds,5,Q439053
Noah Segan,3,M,1983-10-05,,/m/027ff6w,5,Q3342509
Kate Burton,3,F,1957-09-10,,/m/08k7kb,5,Q460457
Darius McCrary,3,M,1976-05-01,/m/0x67,/m/04n1hk,5,Q712964
Carolyn McCormick,3,F,1959-09-19,,/m/045r__,5,Q2799612
Vas Blackwood,3,M,1961-01-17,,/m/053k8c,5,Q2053238
Lesley Ann Warren,3,F,1946-08-16,/m/09kr66,/m/04bdqk,5,Q237214
Daryl Mitchell,3,M,1965-07-16,/m/0x67,/m/07grx0,5,Q728936
Lorraine Bracco,3,F,1954-10-02,/m/0xnvg,/m/02lf70,5,Q229319
Robert Wisdom,3,M,1953-09-14,/m/0x67,/m/0fxy1f,5,Q320973
Damon Wayans,3,M,1960-09-04,/m/0x67,/m/02tf1y,5,Q382420
Priscilla Barnes,3,F,1955-12-07,,/m/06y9mn,5,Q245692
Mike Binder,3,M,1958-06-02,,/m/08jp1f,5,Q1635281
Lupe Ontiveros,3,F,1942-09-17,,/m/08tbh4,5,Q266804
Daniel Day-Lewis,3,M,1957-04-29,/m/041rx,/m/016yvw,5,Q166389
Jessica Alba,3,F,1981-04-28,/m/0h1nk0k,/m/01yf85,5,Q44077
Brahmanandam,1177,M,1956-02-01,,/m/071wvh,6,Q3765029
Prakash Raj,845,M,1965-03-26,/m/075_n6,/m/09tqx3,6,Q1322453
Nassar,680,M,1958-03-05,/m/0dryh9k,/m/0dfjb8,6,Q3521977
Ali,508,M,1967-10-10,/m/0dryh9k,/m/02rzmzk,6,Q4724516
Vivek,479,M,1961-11-19,/m/0dryh9k,/m/05nqq3,6,Q312783
Venu Madhav,453,M,,,/m/02qnyr7,6,Q7920464
Senthil,446,M,1951-03-23,/m/01rv7x,/m/084g7n,6,Q3536358
Manivannan,440,M,1950-05-03,,/m/0d8cr0,6,Q6750277
Tanikella Bharani,423,M,1956-07-14,/m/06lshc,/m/02qvhbb,6,Q7683304
Srinivasa Rao Kota,413,M,1947-07-10,,/m/02ql_ms,6,Q6143903
Raghu Babu,379,M,1964-06-24,/m/0dryh9k,/m/047s_cr,6,Q7282980
Kamal Haasan,358,M,1954-11-07,/m/0cmdl5l,/m/01x2tm8,6,Q381477
Vijayakumar,349,M,1949-08-29,/m/01rv7x,/m/0gp8sg,6,Q3536800
Rajnikanth,337,M,1950-12-12,/m/0cqgdq,/m/02wmbg,6,Q60068
Manorama,332,F,1943-05-26,,/m/07_bv_,6,Q467693
Dharmavarapu Subramanyam,316,M,1960-08-09,/m/0dryh9k,/m/03chxc3,6,Q5269357
Vadivelu,311,M,1960-10-10,,/m/0627zr,6,Q967495
M. S. Narayana,303,M,1950-05-09,/m/0dryh9k,/m/03c6hwt,6,Q7994331
Sunil,298,M,1974-02-28,/m/0dryh9k,/m/03chx58,6,Q3536811
Sayaji Shinde,297,M,,/m/0cqgdq,/m/0fr7nt,6,Q7429093
Manobala,274,M,1953-06-04,/m/0dryh9k,/m/06zmg7m,6,Q140642
Charle,246,M,,,/m/0gp_s5,6,Q5074608
Prabhu Ganesan,243,M,1956-12-31,/m/01rv7x,/m/04cdxc,6,Q277665
Raghuvaran,234,M,1958-12-11,/m/0dryh9k,/m/09_2gj,6,Q3519495
Chiranjeevi,230,M,1955-08-22,/m/0dryh9k,/m/02xfrd,6,Q313243
Goundamani,227,M,1950-03-18,,/m/05nqnp,6,Q3522069
Krishna Bhagavaan,224,M,1965-07-02,,/m/02vn3cv,6,Q6437382
Chandra Mohan,223,M,1905,,/m/04y6dy0,6,Q5071299
Santhanam,210,M,1980-01-21,/m/0dryh9k,/m/0gp_x9,6,Q46683
Sudha,195,F,,,/m/0gbxgss,6,Q13011628
Radha Ravi,186,M,,,/m/09g7lgd,6,Q7280194
Meena,185,F,1976-09-16,/m/0dryh9k,/m/046rfv,6,Q3276006
Subbaraju,184,M,1977-02-27,/m/0dryh9k,/m/0h1myb,6,Q16314846
Joseph Vijay,178,M,1974-06-22,/m/01rv7x,/m/04v7k2,6,Q528496
Janagaraj,178,M,1945,,/m/0cdrb9,6,Q6150645
Ramesh Khanna,156,M,,,/m/0d8fv4,6,Q7289407
Vaiyapuri,148,M,,/m/0dryh9k,/m/04yfkhb,6,Q7908910
Jaya Prakash Reddy,147,M,,/m/0dryh9k,/m/0b6h1nn,6,Q6167419
M. S. Bhaskar,145,M,1950,/m/01rv7x,/m/026vd2q,6,Q6713081
Sathyaraj,143,M,1954-10-03,,/m/05kfc1,6,Q3522947
Ajith Kumar,138,M,1971-05-01,/m/029f2r,/m/06c53w,6,Q339896
Khushboo,136,F,1970-09-19,/m/0dryh9k,/m/04cdsl,6,Q3521226
Simran Bagga,134,F,1976-04-04,/m/02sch9,/m/04cmrt,6,Q3523130
Srividya,132,F,1953-07-24,/m/0dryh9k,/m/026xrkg,6,Q547900
Karthik Muthuraman,131,M,1960-09-13,,/m/09t6j_,6,Q3521487
Nagesh,131,M,1933-09-27,/m/08cjt2,/m/09ld6g,6,Q1022530
Ashish Vidyarthi,124,M,1962-06-19,/m/0583cz,/m/0kst7v,6,Q3595438
Shriya Saran,123,F,1982-09-11,/m/0dryh9k,/m/09r_wb,6,Q292943
Sarath Babu,119,M,1951-07-31,,/m/03nr4s4,6,Q3595531
Nizhalgal Ravi,119,M,1953-04-16,,/m/04n24yj,6,Q7042213
Trisha Krishnan,118,F,1983-05-04,/m/04mvp8,/m/05vzql,6,Q2748513
Sarath Kumar,115,M,1954-07-14,/m/0dryh9k,/m/09k3dk,6,Q3520690
Jyothika Saravanan,113,F,1978-10-18,/m/02sch9,/m/08vxk5,6,Q2749279
Hema,112,F,,,/m/0gby81r,6,Q5710886
Mukesh Rishi,110,M,,/m/01kg2v,/m/026sv5l,6,Q6933443
Akkineni Nagarjuna,109,M,1959-08-29,/m/09m6hr,/m/06pwf6,6,Q3345031
Ravi Teja,106,M,1968-01-26,/m/09m6hr,/m/0fb_fx,6,Q7296669
Jeeva,106,M,,,/m/0j1_07z,6,Q3764525
Aahuthi Prasad,106,M,,,/m/0gbymjy,6,Q15688357
Delhi Ganesh,106,M,1944-08-01,/m/01rv7x,/m/04cw5sb,6,Q3523308
Dhamu,103,M,,,/m/0gp_tx,6,Q5268876
Anushka Shetty,103,F,1981-11-07,/m/075_n6,/m/0gxv6n,6,Q330970
Roja Selvamani,102,F,1972-11-17,,/m/0bchj6,6,Q3520208
Rambha,102,F,1976-06-05,/m/0dryh9k,/m/0c18m7,6,Q3519791
Duvvasi Mohan,102,M,,,/m/0gby6v4,6,Q18685832
Anandaraj,100,M,,,/m/09gjd32,6,Q4751347
Revathi,99,F,1966-07-08,/m/0dryh9k,/m/0brddh,6,Q277996
Pragathi,96,F,,/m/0dryh9k,/m/0gc01m4,6,Q7237601
Sneha,94,F,1981-10-12,/m/0dryh9k,/m/08s0m7,6,Q3520670
Ajay,91,M,,,/m/0gbx2ft,6,Q4699624
Prabhu Deva,89,M,1973-04-03,/m/0dryh9k,/m/0bby5f,6,Q1190439
Arjun Sarja,89,M,1964-08-15,/m/08cjt2,/m/09kt30,6,Q34600
Ramya Krishnan,89,F,1967-09-15,,/m/08cd4j,6,Q3520429
Sriram L.B.,88,M,,/m/0dryh9k,/m/0b6l_q0,6,Q6456254
Chalapathi Rao,85,M,,,/m/0gc3vr0,6,Q15702544
Jaishankar,83,M,1938-07-12,/m/0cmdl5l,/m/09_2w4,6,Q6124275
Kovai Sarala,82,F,,/m/01rv7x,/m/04ygybk,6,Q6434821
Daggubati Venkatesh,80,M,1960-12-13,/m/09m6hr,/m/05yhh7,6,Q5208551
Jayasudha,79,F,1958-12-17,/m/0dryh9k,/m/026grpg,6,Q6167685
Nayanthara,78,F,1985-11-18,/m/04mvp8,/m/025t2jh,6,Q2748319
Pradeep Rawat,78,M,,/m/031_sd,/m/025xfy6,6,Q13627042
Ambika,77,F,1962-11-16,/m/0dryh9k,/m/0c18z0,6,Q277699
Ganja Karuppu,75,M,,,/m/04y8rc_,6,Q5521346
Vijaykanth,73,M,1952-08-25,/m/0dryh9k,/m/060s9n,6,Q3534435
Abbas,71,M,1975-05-21,,/m/0gqxyl,6,Q312092
Rao Gopal Rao,70,M,1937-01-14,/m/09m6hr,/m/0270lg_,6,Q7293673
Saravanan Sivakumar,69,M,1975-07-23,/m/01rv7x,/m/05l1x8,6,Q3345518
Rahul Dev,67,M,,/m/02sch9,/m/026cxyt,6,Q7283589
Devayani,66,F,1973-06-22,/m/01rv7x,/m/025t_m7,6,Q3520566
Mohan Babu,65,M,1952-03-19,/m/0dryh9k,/m/0dkg1g,6,Q3635516
Sonu Sood,65,M,1973-07-30,/m/02sch9,/m/0gxvjg,6,Q2573055
Thengai Srinivasan,65,M,1937-10-21,/m/01rv7x,/m/05b1219,6,Q7781365
Chinni Jayanth,64,M,1960-07-26,,/m/04ydm1p,6,Q5101191
Karan,63,M,1969-08-19,/m/01rv7x,/m/04jl7nt,6,Q6368373
Prashanth,62,M,1973-04-06,/m/05vhv7,/m/05mgpn,6,Q3534190
Sujatha,61,F,1952-12-10,/m/0dryh9k,/m/04ygpmd,6,Q3273349
Radha,60,F,1965-10-03,/m/0dryh9k,/m/0c18ht,6,Q14943379
Lakshmi,60,F,1952-12-13,,/m/026962k,6,Q277698
V. K. Ramasamy,59,M,1926,,/m/03y1nsv,6,Q7906084
Mahesh Babu,59,M,1975-08-09,,/m/07t5b3,6,Q49212
Raadhika Sarathkumar,59,F,1962-09-21,/m/0bhsnb,/m/0brd1d,6,Q183
Srinivasa Reddy,58,M,,,/m/0dxfcqz,6,
Giri Babu,58,M,1946-06-08,,/m/04gnc4q,6,Q5564237
Santhana Bharathi,56,M,,/m/0dryh9k,/m/02qmpkk,6,Q7420144
Kajal Aggarwal,56,F,1985-06-19,,/m/03g_263,6,Q224962
Raja Ravindra,55,M,,/m/0dryh9k,/m/0gdl862,6,Q26720881
Mayilsamy,55,M,1965-06-05,/m/01rv7x,/m/04y6c5h,6,Q6797299
Vikram,54,M,1966-04-17,,/m/025tcjg,6,Q2363587
Gouthami Tadimalla,53,F,1968-07-02,,/m/04cdkf,6,Q3595537
Sriman,53,M,,,/m/07kf51l,6,Q7586409
Napolean,52,M,1963-12-02,,/m/02qmph4,6,Q3534639
Suman,52,M,1959-08-28,/m/0dryh9k,/m/02qd70z,6,Q3523633
Malavika,51,F,1979-07-19,/m/01xttr,/m/0d8c6k,6,Q3533678
Charmi,51,F,1987-05-17,/m/02sch9,/m/0fdp18,6,Q3595538
